-112.04745,33.45774,0
-112.04746,33.45774,0
-112.04765,33.45773,0
-112.04764,33.45822,0
-112.04764,33.45829,0
-112.04763,33.45844,0
-112.04763,33.45851,0
-112.04763,33.45871,0
-112.04763,33.45896,0
-112.04763,33.45916,0
-112.04764,33.45961,0
-112.04765,33.46008,0
-112.04765,33.46032,0
-112.04766,33.46051,0
-112.04766,33.46079,0
-112.04761,33.46087,0
-112.0476,33.4609,0
-112.04759,33.46094,0
-112.04759,33.46097,0
-112.04759,33.46105,0
-112.04759,33.46117,0
-112.0476,33.46157,0
-112.0476,33.46161,0
-112.0476,33.46179,0
-112.04761,33.46184,0
-112.04761,33.46187,0
-112.04761,33.46205,0
-112.04761,33.4621,0
-112.04762,33.4622,0
-112.04763,33.46241,0
-112.04763,33.46246,0
-112.04764,33.46264,0
-112.04764,33.46275,0
-112.04764,33.46287,0
-112.04764,33.4633,0
-112.04766,33.46339,0
-112.04766,33.46341,0
-112.04771,33.46348,0
-112.04771,33.46374,0
-112.04771,33.46377,0
-112.04771,33.46424,0
-112.04771,33.46474,0
-112.04771,33.46488,0
-112.04771,33.46498,0
-112.04771,33.46527,0
-112.04771,33.46547,0
-112.04771,33.46577,0
-112.0477,33.4661,0
-112.0477,33.46623,0
-112.04769,33.46636,0
-112.04769,33.46668,0
-112.04769,33.46704,0
-112.04769,33.46735,0
-112.04769,33.46758,0
-112.04768,33.46781,0
-112.04769,33.46815,0
-112.04769,33.46848,0
-112.04769,33.46892,0
-112.04768,33.46938,0
-112.04767,33.47005,0
-112.04767,33.47025,0
-112.04767,33.4704,0
-112.04767,33.47076,0
-112.04768,33.47118,0
-112.04767,33.47182,0
-112.04767,33.47212,0
-112.04767,33.47236,0
-112.04767,33.47254,0
-112.04767,33.47271,0
-112.04767,33.47294,0
-112.04767,33.47342,0
-112.04766,33.4739,0
-112.04766,33.47472,0
-112.04766,33.47478,0
-112.04766,33.47572,0
-112.04766,33.47627,0
-112.04765,33.47662,0
-112.04765,33.47706,0
-112.04765,33.47751,0
-112.04765,33.47796,0
-112.04765,33.47839,0
-112.04765,33.4786,0
-112.04766,33.47889,0
-112.04765,33.4793,0
-112.04765,33.47951,0
-112.04765,33.47963,0
-112.04765,33.47975,0
-112.04765,33.47998,0
-112.04765,33.48022,0
-112.04765,33.48086,0
-112.04765,33.48104,0
-112.04765,33.48175,0
-112.04765,33.48187,0
-112.04766,33.48262,0
-112.04766,33.48268,0
-112.04767,33.48387,0
-112.04766,33.48449,0
-112.04767,33.48498,0
-112.04767,33.4854,0
-112.04767,33.48559,0
-112.04767,33.48604,0
-112.04767,33.4864,0
-112.04767,33.4865,0
-112.04767,33.48676,0
-112.04767,33.48684,0
-112.04767,33.4869,0
-112.04767,33.48697,0
-112.04767,33.48708,0
-112.04767,33.48724,0
-112.04767,33.48743,0
-112.04717,33.48745,0
-112.0471,33.48745,0
-112.047,33.48746,0
-112.04687,33.48746,0
-112.0467,33.48747,0
-112.04638,33.48747,0
-112.04604,33.48747,0
-112.0455,33.48747,0
-112.0453,33.48748,0
-112.04462,33.48748,0
-112.04434,33.48748,0
-112.04377,33.48748,0
-112.04372,33.48748,0
-112.04294,33.48749,0
-112.04276,33.48749,0
-112.04266,33.48749,0
-112.04253,33.4875,0
-112.04222,33.48749,0
-112.0422,33.48749,0
-112.0421,33.48749,0
-112.04196,33.4875,0
-112.04194,33.4875,0
-112.04175,33.4875,0
-112.04163,33.4875,0
-112.04137,33.4875,0
-112.04111,33.4875,0
-112.04102,33.4875,0
-112.0403,33.48751,0
-112.03992,33.48751,0
-112.03972,33.48752,0
-112.03961,33.48752,0
-112.03928,33.48752,0
-112.03889,33.48753,0
-112.03889,33.48799,0
-112.03889,33.4881,0
-112.03889,33.48818,0
-112.03889,33.48843,0
-112.0389,33.48888,0
-112.0389,33.48934,0
-112.03891,33.48979,0
-112.03891,33.49023,0
-112.03891,33.49068,0
-112.0389,33.49115,0
-112.0389,33.49159,0
-112.0389,33.49206,0
-112.0389,33.49224,0
-112.03877,33.49223,0
-112.03871,33.49223,0
-112.03862,33.49224,0
-112.03852,33.49224,0
-112.03845,33.49222,0
-112.03837,33.49219,0
-112.0383,33.49219,0
-112.03742,33.4922,0
-112.03714,33.4922,0
-112.03707,33.4922,0
-112.03714,33.4922,0
-112.03742,33.4922,0
-112.0383,33.49219,0
-112.03837,33.49219,0
-112.03845,33.49222,0
-112.03852,33.49224,0
-112.03862,33.49224,0
-112.03871,33.49223,0
-112.03877,33.49223,0
-112.0389,33.49224,0
-112.0389,33.49206,0
-112.0389,33.49159,0
-112.0389,33.49115,0
-112.03891,33.49068,0
-112.03891,33.49023,0
-112.03891,33.48979,0
-112.0389,33.48934,0
-112.0389,33.48888,0
-112.03889,33.48843,0
-112.03889,33.48818,0
-112.03889,33.4881,0
-112.03889,33.48799,0
-112.03889,33.48753,0
-112.03928,33.48752,0
-112.03961,33.48752,0
-112.03972,33.48752,0
-112.03992,33.48751,0
-112.0403,33.48751,0
-112.04102,33.4875,0
-112.04111,33.4875,0
-112.04137,33.4875,0
-112.04163,33.4875,0
-112.04175,33.4875,0
-112.04194,33.4875,0
-112.04196,33.4875,0
-112.0421,33.48749,0
-112.0422,33.48749,0
-112.04222,33.48749,0
-112.04253,33.4875,0
-112.04266,33.48749,0
-112.04276,33.48749,0
-112.04294,33.48749,0
-112.04372,33.48748,0
-112.04377,33.48748,0
-112.04434,33.48748,0
-112.04462,33.48748,0
-112.0453,33.48748,0
-112.0455,33.48747,0
-112.04604,33.48747,0
-112.04638,33.48747,0
-112.0467,33.48747,0
-112.04687,33.48746,0
-112.047,33.48746,0
-112.0471,33.48745,0
-112.04717,33.48745,0
-112.04767,33.48743,0
-112.04767,33.48724,0
-112.04767,33.48708,0
-112.04767,33.48697,0
-112.04767,33.4869,0
-112.04767,33.48684,0
-112.04767,33.48676,0
-112.04767,33.4865,0
-112.04767,33.4864,0
-112.04767,33.48604,0
-112.04767,33.48559,0
-112.04767,33.4854,0
-112.04767,33.48498,0
-112.04766,33.48449,0
-112.04767,33.48387,0
-112.04766,33.48268,0
-112.04766,33.48262,0
-112.04765,33.48187,0
-112.04765,33.48175,0
-112.04765,33.48104,0
-112.04765,33.48086,0
-112.04765,33.48022,0
-112.04765,33.47998,0
-112.04765,33.47975,0
-112.04765,33.47963,0
-112.04765,33.47951,0
-112.04765,33.4793,0
-112.04766,33.47889,0
-112.04765,33.4786,0
-112.04765,33.47839,0
-112.04765,33.47796,0
-112.04765,33.47751,0
-112.04765,33.47706,0
-112.04765,33.47662,0
-112.04766,33.47627,0
-112.04766,33.47572,0
-112.04766,33.47478,0
-112.04766,33.47472,0
-112.04766,33.4739,0
-112.04767,33.47342,0
-112.04767,33.47294,0
-112.04767,33.47271,0
-112.04767,33.47254,0
-112.04767,33.47236,0
-112.04767,33.47212,0
-112.04767,33.47182,0
-112.04768,33.47118,0
-112.04767,33.47076,0
-112.04767,33.4704,0
-112.04767,33.47025,0
-112.04767,33.47005,0
-112.04768,33.46938,0
-112.04769,33.46892,0
-112.04769,33.46848,0
-112.04769,33.46815,0
-112.04768,33.46781,0
-112.04769,33.46758,0
-112.04769,33.46735,0
-112.04769,33.46704,0
-112.04769,33.46668,0
-112.04769,33.46636,0
-112.0477,33.46623,0
-112.0477,33.4661,0
-112.04771,33.46577,0
-112.04771,33.46547,0
-112.04771,33.46527,0
-112.04771,33.46498,0
-112.04771,33.46488,0
-112.04771,33.46474,0
-112.04771,33.46424,0
-112.04771,33.46377,0
-112.04771,33.46374,0
-112.04771,33.46348,0
-112.04774,33.46344,0
-112.04775,33.46343,0
-112.04777,33.46339,0
-112.04778,33.46338,0
-112.04779,33.46336,0
-112.04779,33.46333,0
-112.0478,33.46331,0
-112.0478,33.46329,0
-112.04781,33.46327,0
-112.04781,33.46295,0
-112.04781,33.46263,0
-112.04779,33.46241,0
-112.04779,33.4624,0
-112.04778,33.46221,0
-112.04777,33.46204,0
-112.04777,33.4618,0
-112.04777,33.46157,0
-112.04775,33.46129,0
-112.04774,33.46101,0
-112.04774,33.46096,0
-112.04773,33.46093,0
-112.04772,33.4609,0
-112.04771,33.46087,0
-112.04766,33.46079,0
-112.04766,33.46051,0
-112.04765,33.46032,0
-112.04765,33.46008,0
-112.04764,33.45961,0
-112.04763,33.45916,0
-112.04763,33.45896,0
-112.04763,33.45871,0
-112.04763,33.45851,0
-112.04763,33.45844,0
-112.04764,33.45829,0
-112.04764,33.45822,0
-112.04765,33.45773,0
-112.04746,33.45774,0
-112.04745,33.45774,0
