-112.03474,33.5476,0
-112.03475,33.54754,0
-112.03477,33.54746,0
-112.03478,33.54739,0
-112.03479,33.54724,0
-112.03477,33.547,0
-112.03472,33.54679,0
-112.03472,33.54674,0
-112.03471,33.54667,0
-112.03471,33.54638,0
-112.0347,33.5462,0
-112.03467,33.54427,0
-112.03466,33.5441,0
-112.03466,33.54376,0
-112.03465,33.54364,0
-112.03458,33.54055,0
-112.03458,33.54016,0
-112.03455,33.53879,0
-112.03455,33.53826,0
-112.03456,33.53822,0
-112.03461,33.53809,0
-112.03483,33.53816,0
-112.0352,33.53825,0
-112.03564,33.53832,0
-112.03566,33.53832,0
-112.03598,33.53835,0
-112.03628,33.53836,0
-112.03944,33.53834,0
-112.03951,33.53838,0
-112.03956,33.5384,0
-112.04148,33.53838,0
-112.04158,33.53837,0
-112.04161,33.53837,0
-112.04161,33.53831,0
-112.04162,33.53824,0
-112.04165,33.53821,0
-112.04169,33.53818,0
-112.04174,33.53815,0
-112.04179,33.5381,0
-112.04187,33.53803,0
-112.04199,33.53785,0
-112.042,33.53777,0
-112.04201,33.53751,0
-112.042,33.53735,0
-112.042,33.53713,0
-112.04199,33.53703,0
-112.04198,33.53678,0
-112.04182,33.53551,0
-112.0418,33.53518,0
-112.0418,33.53511,0
-112.04182,33.53474,0
-112.04187,33.53438,0
-112.04198,33.5339,0
-112.04202,33.53379,0
-112.04202,33.53377,0
-112.04198,33.53361,0
-112.04213,33.53329,0
-112.04239,33.5328,0
-112.04249,33.53264,0
-112.04257,33.53253,0
-112.0426,33.53247,0
-112.04295,33.53193,0
-112.04304,33.53178,0
-112.04321,33.53147,0
-112.04328,33.53132,0
-112.04329,33.53132,0
-112.04337,33.53113,0
-112.04352,33.5307,0
-112.04352,33.53069,0
-112.04354,33.53065,0
-112.04356,33.53057,0
-112.04357,33.53051,0
-112.04362,33.5303,0
-112.04364,33.53019,0
-112.04365,33.53016,0
-112.0437,33.52977,0
-112.04372,33.52942,0
-112.0437,33.52649,0
-112.04378,33.52461,0
-112.04379,33.52457,0
-112.0438,33.52443,0
-112.0438,33.52436,0
-112.04382,33.5241,0
-112.04382,33.52407,0
-112.04384,33.52391,0
-112.04384,33.52389,0
-112.04393,33.52292,0
-112.04393,33.52288,0
-112.04425,33.52025,0
-112.04427,33.52014,0
-112.04429,33.51992,0
-112.04429,33.51988,0
-112.0443,33.51982,0
-112.04432,33.51956,0
-112.04432,33.51946,0
-112.04433,33.51937,0
-112.04433,33.51848,0
-112.04432,33.51846,0
-112.04432,33.51838,0
-112.04431,33.51827,0
-112.0443,33.51805,0
-112.0443,33.51794,0
-112.04428,33.51774,0
-112.04425,33.51711,0
-112.04425,33.517,0
-112.04424,33.51689,0
-112.04423,33.51658,0
-112.04423,33.51573,0
-112.0443,33.51448,0
-112.04435,33.51398,0
-112.04443,33.51296,0
-112.04445,33.51223,0
-112.04446,33.51214,0
-112.04446,33.51119,0
-112.04447,33.51091,0
-112.04447,33.50978,0
-112.04448,33.50947,0
-112.04448,33.50894,0
-112.04449,33.50865,0
-112.04449,33.50732,0
-112.04447,33.5071,0
-112.04447,33.50702,0
-112.04442,33.50669,0
-112.04441,33.50659,0
-112.04437,33.50641,0
-112.04436,33.50639,0
-112.04435,33.50636,0
-112.04433,33.50626,0
-112.0443,33.50616,0
-112.04429,33.50615,0
-112.04425,33.506,0
-112.04422,33.50591,0
-112.0441,33.50549,0
-112.04407,33.50541,0
-112.044,33.50518,0
-112.04394,33.50495,0
-112.04388,33.50476,0
-112.04384,33.50455,0
-112.04378,33.50414,0
-112.04378,33.50409,0
