-112.06374,33.46549,0
-112.06374,33.46573,0
-112.06345,33.46573,0
-112.06313,33.46573,0
-112.06305,33.46573,0
-112.06286,33.46573,0
-112.06236,33.46573,0
-112.06215,33.46573,0
-112.06201,33.46573,0
-112.06183,33.46573,0
-112.06156,33.46573,0
-112.06138,33.46573,0
-112.0613,33.46573,0
-112.06079,33.46572,0
-112.06024,33.46573,0
-112.05991,33.46573,0
-112.05966,33.46573,0
-112.05902,33.46574,0
-112.05886,33.46574,0
-112.05856,33.46574,0
-112.05811,33.46573,0
-112.05746,33.46574,0
-112.05704,33.46574,0
-112.05688,33.46574,0
-112.05636,33.46574,0
-112.05561,33.46575,0
-112.05485,33.46575,0
-112.05425,33.46575,0
-112.0539,33.46576,0
-112.0527,33.46577,0
-112.05205,33.46577,0
-112.05156,33.46577,0
-112.05146,33.46577,0
-112.05124,33.46577,0
-112.04987,33.46578,0
-112.04935,33.46578,0
-112.04898,33.46578,0
-112.04879,33.46578,0
-112.04859,33.46578,0
-112.04845,33.46578,0
-112.04831,33.46578,0
-112.04771,33.46577,0
-112.04748,33.46577,0
-112.04725,33.46577,0
-112.0466,33.46577,0
-112.04647,33.46577,0
-112.04631,33.46577,0
-112.04617,33.46578,0
-112.04552,33.46578,0
-112.04455,33.46578,0
-112.04431,33.46578,0
-112.04335,33.46578,0
-112.04312,33.46578,0
-112.04249,33.46578,0
-112.04186,33.46578,0
-112.04185,33.46578,0
-112.04118,33.46578,0
-112.04064,33.46579,0
-112.04018,33.46581,0
-112.04012,33.46581,0
-112.03999,33.46574,0
-112.03932,33.46574,0
-112.0386,33.46574,0
-112.03851,33.46574,0
-112.03842,33.46574,0
-112.03825,33.46574,0
-112.03822,33.46574,0
-112.0382,33.46574,0
-112.03816,33.46574,0
-112.03802,33.46574,0
-112.03803,33.46591,0
-112.03796,33.46596,0
-112.03795,33.46596,0
-112.03794,33.46597,0
-112.03791,33.46599,0
-112.03786,33.46603,0
-112.03779,33.46609,0
-112.03777,33.46612,0
-112.03775,33.46616,0
-112.03772,33.4662,0
-112.03766,33.46632,0
-112.03765,33.46645,0
-112.03764,33.46663,0
-112.03764,33.46686,0
-112.03765,33.46706,0
-112.03769,33.46728,0
-112.03771,33.4674,0
-112.03773,33.46746,0
-112.03777,33.46757,0
-112.03779,33.4676,0
-112.03795,33.46805,0
-112.03809,33.4684,0
